timestamp,address,rssi,manufacturer_id,raw_mdata,service_data
2025-05-02T14:02:35.618401,A176A55D-03FF-B730-24C3-2C27C19991E9,-84,0x01CE,58010122000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:02:36.232228,A176A55D-03FF-B730-24C3-2C27C19991E9,-81,0x01CE,58010028000000cd085255544d535f504943533030303100,{}
2025-05-02T14:02:37.883776,A176A55D-03FF-B730-24C3-2C27C19991E9,-83,0x01CE,58010038000000cd085255544d535f504943533030303100,{}
2025-05-02T14:02:38.189881,A176A55D-03FF-B730-24C3-2C27C19991E9,-89,0x01CE,5801023b000000cd0852fff1ffffffff0000000000000000,{}
2025-05-02T14:02:38.497996,A176A55D-03FF-B730-24C3-2C27C19991E9,-83,0x01CE,5801013e000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:02:38.814485,A176A55D-03FF-B730-24C3-2C27C19991E9,-82,0x01CE,58010241000000cd0852fff1ffffffff0000000000000000,{}
2025-05-02T14:02:39.123723,A176A55D-03FF-B730-24C3-2C27C19991E9,-84,0x01CE,58010044000000cd085255544d535f504943533030303100,{}
2025-05-02T14:02:41.795974,A176A55D-03FF-B730-24C3-2C27C19991E9,-90,0x01CE,5801015e000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:02:42.107315,A176A55D-03FF-B730-24C3-2C27C19991E9,-81,0x01CE,58010261000000cd0852fff1ffffffff0000000000000000,{}
2025-05-02T14:02:45.095079,A176A55D-03FF-B730-24C3-2C27C19991E9,-84,0x01CE,5801017e000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:02:48.390750,A176A55D-03FF-B730-24C3-2C27C19991E9,-83,0x01CE,5801019e000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:02:48.703162,A176A55D-03FF-B730-24C3-2C27C19991E9,-85,0x01CE,580102a1000000cd0852fff1ffffffff0000000000000000,{}
2025-05-02T14:02:51.680524,A176A55D-03FF-B730-24C3-2C27C19991E9,-88,0x01CE,580101be000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:02:55.598901,A176A55D-03FF-B730-24C3-2C27C19991E9,-84,0x01CE,580100e4000000cd085255544d535f504943533030303100,{}
2025-05-02T14:02:55.910546,A176A55D-03FF-B730-24C3-2C27C19991E9,-83,0x01CE,580102e7000000cd0852fff1ffffffff0000000000000000,{}
2025-05-02T14:02:56.213792,A176A55D-03FF-B730-24C3-2C27C19991E9,-90,0x01CE,580101ea000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:02:56.214322,A176A55D-03FF-B730-24C3-2C27C19991E9,-77,0x01CE,580101ea000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:02:58.899813,A176A55D-03FF-B730-24C3-2C27C19991E9,-84,0x01CE,58010004000000cd085255544d535f504943533030303100,{}
2025-05-02T14:03:02.193810,A176A55D-03FF-B730-24C3-2C27C19991E9,-81,0x01CE,58010024000000cd085255544d535f504943533030303100,{}
2025-05-02T14:03:05.187007,A176A55D-03FF-B730-24C3-2C27C19991E9,-84,0x01CE,58010241000000cd0852fff1ffffffff0000000000000000,{}
2025-05-02T14:03:05.484396,A176A55D-03FF-B730-24C3-2C27C19991E9,-84,0x01CE,58010044000000cd085255544d535f504943533030303100,{}
2025-05-02T14:03:09.091702,A176A55D-03FF-B730-24C3-2C27C19991E9,-89,0x01CE,58010267000000cd0852fff1ffffffff0000000000000000,{}
2025-05-02T14:03:12.695430,A176A55D-03FF-B730-24C3-2C27C19991E9,-83,0x01CE,5801018a000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:03:15.993688,A176A55D-03FF-B730-24C3-2C27C19991E9,-85,0x01CE,580101aa000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:03:16.305592,A176A55D-03FF-B730-24C3-2C27C19991E9,-86,0x01CE,580102ad000000cd0852fff1ffffffff0000000000000000,{}
2025-05-02T14:03:19.495379,A176A55D-03FF-B730-24C3-2C27C19991E9,-88,0x01CE,580100cc000000cd085255544d535f504943533030303100,{}
2025-05-02T14:03:20.109753,A176A55D-03FF-B730-24C3-2C27C19991E9,-89,0x01CE,580101d2000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:03:23.413511,A176A55D-03FF-B730-24C3-2C27C19991E9,-87,0x01CE,580101f2000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:03:26.400053,A176A55D-03FF-B730-24C3-2C27C19991E9,-85,0x01CE,5801020f000000cd0852fff3ffffffff0000000000000000,{}
2025-05-02T14:03:29.690338,A176A55D-03FF-B730-24C3-2C27C19991E9,-83,0x01CE,5801022f000000cd0852fff3ffffffff0000000000000000,{}
2025-05-02T14:03:30.006314,A176A55D-03FF-B730-24C3-2C27C19991E9,-90,0x01CE,58010132000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:03:30.617397,A176A55D-03FF-B730-24C3-2C27C19991E9,-84,0x01CE,58010038000000cd085255544d535f504943533030303100,{}
2025-05-02T14:03:33.303535,A176A55D-03FF-B730-24C3-2C27C19991E9,-83,0x01CE,58010152000000cd08520220ecfe0853c2b0120200000001,{}
2025-05-02T14:03:36.900243,A176A55D-03FF-B730-24C3-2C27C19991E9,-87,0x01CE,58010275000000cd0852fff2ffffffff0000000000000000,{}
2025-05-02T14:03:37.213957,A176A55D-03FF-B730-24C3-2C27C19991E9,-85,0x01CE,58010078000000cd085255544d535f504943533030303100,{}
