timestamp,address,rssi,manufacturer_id,raw_mdata,service_data
2025-05-02T14:31:43.356108,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-83,0x01CE,5801022d000000cd086cfff1ffffffff0000000000000000,{}
2025-05-02T14:31:43.356887,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-79,0x01CE,5801022d000000cd086cfff1ffffffff0000000000000000,{}
2025-05-02T14:31:49.322871,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-95,0x01CE,58010267000000cd086cfff1ffffffff0000000000000000,{}
2025-05-02T14:31:49.943556,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-89,0x01CE,5801026d000000cd086cfff1ffffffff0000000000000000,{}
2025-05-02T14:31:56.227352,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-84,0x01CE,580101aa000000cd086c0220ef1c0853b981110000000001,{}
2025-05-02T14:32:02.711038,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-83,0x01CE,580102e9000000cd086cfff1ffffffff0000000000000000,{}
2025-05-02T14:32:05.394155,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-91,0x01CE,58010203000000cd086cfff3ffffffff0000000000000000,{}
2025-05-02T14:32:08.998523,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-87,0x01CE,58010126000000cd086c0220ef1c0853b981110000000001,{}
2025-05-02T14:32:11.675472,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-90,0x01CE,58010040000000cd086c55544d535f504943533030303100,{}
2025-05-02T14:32:18.571397,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-80,0x01CE,58010283000000cd086cfff3ffffffff0000000000000000,{}
2025-05-02T14:32:19.497870,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-84,0x01CE,5801008c000000cd086c55544d535f504943533030303100,{}
2025-05-02T14:32:22.489388,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-80,0x01CE,580102a9000000cd086cfff2ffffffff0000000000000000,{}
2025-05-02T14:32:22.804453,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-80,0x01CE,580100ac000000cd086c55544d535f504943533030303100,{}
2025-05-02T14:32:25.479850,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-86,0x01CE,580101c6000000cd086c0220ef1c0853b981110000000001,{}
2025-05-02T14:32:32.067263,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-81,0x01CE,58010106000000cd086c0220ef1c0853b981110000000001,{}
2025-05-02T14:32:32.375675,9E175137-9A21-CF64-8CBC-FBFA66BF3249,-83,0x01CE,58010209000000cd086cfff1ffffffff0000000000000000,{}
